,Year,Source,Product Name,Country Name,Volume (kg),Value (USD),Calculated Duty (USD),Edible code
1260,2017,IMP,GROUNDFISH POLLOCK NSPF FILLET SALTED,NETHERLANDS,528,"5,544",0,E
1261,2017,IMP,GROUNDFISH COD NSPF FILLET FROZEN,SPAIN,"2,438","40,683",0,E
1262,2017,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"3,860","51,159",0,E
1263,2017,IMP,GROUNDFISH COD NSPF FILLET FRESH,ICELAND,"2,563","27,329",0,E
1264,2017,IMP,GROUNDFISH NSPF MEAT FRESH,SPAIN,"68,113","759,632",0,E
1265,2017,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"35,978","368,246",0,E
1266,2017,IMP,GROUNDFISH NSPF FILLET DRIED/SALTED/BRINE,GERMANY,450,"10,700",0,E
1267,2017,IMP,GROUNDFISH COD NSPF DRIED,SPAIN,"9,390","91,829",0,E
1268,2017,IMP,GROUNDFISH NSPF FROZEN,DENMARK,"3,336","4,995",0,E
1269,2017,IMP,GROUNDFISH COD NSPF MEAT FROZEN > 6.8KG,UNITED KINGDOM,907,"10,000",0,E
1270,2017,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"2,599","39,114",0,E
1271,2017,IMP,GROUNDFISH COD NSPF FRESH,NORWAY,240,"3,788",0,E
1272,2017,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"26,449","351,370",0,E
1273,2017,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,"167,254","1,334,519",0,E
1274,2017,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,NORWAY,"13,346","164,205",0,E
1275,2017,IMP,GROUNDFISH COD NSPF FILLET FRESH,ICELAND,"33,951","411,802",0,E
1276,2017,IMP,GROUNDFISH COD NSPF FRESH,ICELAND,500,"7,439",0,E
1277,2017,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,246,"2,145",0,E
1278,2017,IMP,GROUNDFISH COD NSPF FILLET FRESH,ICELAND,"52,888","773,945",0,E
1279,2017,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"28,035","381,252",0,E
1280,2017,IMP,GROUNDFISH HADDOCK FROZEN,ICELAND,"62,497","193,116",0,E
1281,2017,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,"2,965","15,085",0,E
1282,2017,IMP,GROUNDFISH COD NSPF FRESH,NORWAY,"15,781","178,337",0,E
1283,2017,IMP,GROUNDFISH COD NSPF MEAT FRESH,ICELAND,630,"7,595",0,E
1284,2017,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"8,100","142,200",0,E
1285,2017,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,"20,137","275,526",0,E
1286,2017,IMP,GROUNDFISH NSPF MEAT FRESH,ICELAND,"124,018","1,061,136",0,E
1287,2017,IMP,GROUNDFISH COD ATLANTIC FROZEN,PORTUGAL,"1,840","15,730",0,E
1288,2017,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,NORWAY,"1,220","10,614",0,E
1289,2017,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,"1,335","14,208",0,E
1290,2017,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE,ICELAND,480,"5,275",0,E
1291,2017,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,"5,099","30,250",0,E
1292,2017,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,NORWAY,"1,790","19,347",0,E
1293,2017,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,SPAIN,872,"19,600",0,E
1294,2017,IMP,GROUNDFISH COD ATLANTIC FROZEN,SPAIN,149,"2,077",0,E
1295,2017,IMP,GROUNDFISH COD NSPF FRESH,ICELAND,"36,800","463,527",0,E
1296,2017,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"44,951","725,578",0,E
1297,2017,IMP,"GROUNDFISH COD,CUSK,HADDOCK,HAKE,POLLOCK SMOKED",ICELAND,"1,130","18,498",0,E
1298,2017,IMP,GROUNDFISH COD NSPF MEAT FRESH,NORWAY,"26,694","326,662",0,E
1299,2017,IMP,GROUNDFISH POLLOCK NSPF FRESH,ICELAND,"60,136","240,368",0,E
1300,2017,IMP,GROUNDFISH NSPF MEAT FRESH,UNITED KINGDOM,"5,949","44,914",0,E
1301,2017,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"1,533","18,459",0,E
1302,2017,IMP,GROUNDFISH NSPF MEAT FRESH,UNITED KINGDOM,990,"9,000",0,E
1303,2017,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,"34,541","424,413",0,E
1304,2017,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,UNITED KINGDOM,"1,190","14,429",0,E
1305,2017,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"32,919","480,208",0,E
1306,2017,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"867,493","9,479,488",0,E
1307,2017,IMP,GROUNDFISH COD NSPF FRESH,ICELAND,"4,898","42,172",0,E
1308,2017,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"142,500","1,604,525",0,E
1309,2017,IMP,GROUNDFISH NSPF MEAT FRESH,NORWAY,"2,575,723","33,613,917",0,E
1310,2017,IMP,"GROUNDFISH COD,CUSK,HADDOCK,HAKE,POLLOCK SMOKED",PORTUGAL,"1,600","6,754",0,E
1311,2017,IMP,GROUNDFISH COD NSPF FILLET FROZEN,PORTUGAL,"16,982","166,680",0,E
1312,2017,IMP,GROUNDFISH NSPF MEAT FRESH,ICELAND,"134,743","1,568,727",0,E
1313,2017,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,598,"11,700",0,E
1314,2017,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,680,"8,400",0,E
1315,2017,IMP,GROUNDFISH COD NSPF FILLET BLOCKS FROZEN > 4.5KG,UNITED KINGDOM,454,"4,900",0,E
1316,2017,IMP,GROUNDFISH COD NSPF FROZEN,SPAIN,"6,312","53,548",0,E
1317,2017,IMP,GROUNDFISH POLLOCK NSPF FILLET BLOCKS FROZEN > 4.5KG,PORTUGAL,800,"3,566",0,E
1318,2017,IMP,GROUNDFISH HADDOCK FRESH,ICELAND,"1,692","18,984",0,E
1319,2017,IMP,GROUNDFISH POLLOCK NSPF FRESH,ICELAND,"1,520","6,702",0,E
1320,2017,IMP,GROUNDFISH COD NSPF FILLET BLOCKS FROZEN > 4.5KG,PORTUGAL,"3,288","12,164",0,E
1321,2017,IMP,GROUNDFISH COD NSPF FILLET FRESH,ICELAND,"34,666","498,091",0,E
1322,2017,IMP,GROUNDFISH COD NSPF FILLET FROZEN,PORTUGAL,"1,782","27,414",0,E
1323,2017,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,"17,902","85,035",0,E
1324,2017,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,807,"12,336",0,E
1325,2017,IMP,GROUNDFISH HADDOCK FILLET FROZEN,ICELAND,228,"2,550",0,E
1326,2017,IMP,GROUNDFISH COD NSPF FILLET BLOCKS FROZEN > 4.5KG,ICELAND,"746,992","3,395,066",0,E
1327,2017,IMP,GROUNDFISH HADDOCK FILLET FROZEN,NORWAY,"34,549","429,589",0,E
1328,2017,IMP,GROUNDFISH POLLOCK NSPF FILLET BLOCKS FROZEN > 4.5KG,ICELAND,"124,592","265,523",0,E
1329,2017,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,UNITED KINGDOM,"1,624","19,691",0,E
1330,2017,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NORWAY,"18,256","245,526",0,E
1331,2017,IMP,GROUNDFISH NSPF MEAT FRESH,ICELAND,"512,451","6,004,882",0,E
1332,2017,IMP,GROUNDFISH NSPF FRESH,ICELAND,"1,202","8,111",0,E
1333,2017,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"9,675","179,600",0,E
1334,2017,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"53,068","575,701",0,E
1335,2017,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE,NORWAY,"47,300","370,190",0,E
1336,2017,IMP,GROUNDFISH NSPF MEAT FRESH,NORWAY,"1,168,307","11,925,161",0,E
1337,2017,IMP,GROUNDFISH HADDOCK FILLET FRESH,NORWAY,510,"3,647",0,E
1338,2017,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,"39,467","493,122",0,E
1339,2017,IMP,GROUNDFISH NSPF MEAT FRESH,NETHERLANDS,"9,925","175,017",0,E
1340,2017,IMP,GROUNDFISH HADDOCK FILLET FRESH,UNITED KINGDOM,679,"8,234",0,E
1341,2017,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"86,491","1,091,423",0,E
1342,2017,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NORWAY,"17,418","224,550",0,E
1343,2018,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,NORWAY,"1,664","12,059",0,E
1344,2018,IMP,GROUNDFISH HADDOCK MEAT FRESH,ICELAND,"5,500","78,104",0,E
1345,2018,IMP,GROUNDFISH NSPF MEAT FRESH,NETHERLANDS,"2,438","49,664",0,E
1346,2018,IMP,GROUNDFISH COD NSPF FROZEN,ICELAND,"3,090","27,248",0,E
1347,2018,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"58,950","1,140,790",0,E
1348,2018,IMP,GROUNDFISH HADDOCK FILLET FRESH,NORWAY,"5,614","57,011",0,E
1349,2018,IMP,GROUNDFISH COD NSPF MEAT FRESH,ICELAND,"1,529","22,308",0,E
1350,2018,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"282,210","3,292,948",0,E
1351,2018,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"7,339","90,737",0,E
1352,2018,IMP,"GROUNDFISH COD,CUSK,HADDOCK,HAKE,POLLOCK SMOKED",ICELAND,"6,878","117,471",0,E
1353,2018,IMP,GROUNDFISH POLLOCK NSPF FRESH,ICELAND,"43,385","193,891",0,E
1354,2018,IMP,GROUNDFISH HADDOCK MEAT FRESH,ICELAND,"1,098","16,131",0,E
1355,2018,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"102,502","1,015,495",0,E
1356,2018,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE,SPAIN,"2,586","31,020",0,E
1357,2018,IMP,GROUNDFISH COD NSPF DRIED,PORTUGAL,"3,000","21,793",0,E
1358,2018,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,UNITED KINGDOM,454,"5,650",0,E
1359,2018,IMP,GROUNDFISH HADDOCK FILLET FROZEN,NORWAY,"1,059,895","4,748,260",0,E
1360,2018,IMP,GROUNDFISH COD ATLANTIC FRESH,UNITED KINGDOM,205,"2,050",0,E
1361,2018,IMP,GROUNDFISH COD ATLANTIC FROZEN,ICELAND,960,"3,360",0,E
1362,2018,IMP,GROUNDFISH COD NSPF MEAT FRESH,ICELAND,"3,800","54,598",0,E
1363,2018,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"181,900","2,367,944",0,E
1364,2018,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,"7,620","92,400",0,E
1365,2018,IMP,GROUNDFISH OCEAN PERCH ATLANTIC FILLET FROZEN,ICELAND,518,"3,420",0,E
1366,2018,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"9,251","107,280",0,E
1367,2018,IMP,GROUNDFISH HADDOCK FILLET FROZEN,NORWAY,"35,292","255,959",0,E
1368,2018,IMP,GROUNDFISH COD NSPF FILLET BLOCKS FROZEN > 4.5KG,NORWAY,"508,561","2,288,520",0,E
1369,2018,IMP,GROUNDFISH HADDOCK FRESH,NORWAY,"381,832","1,286,409",0,E
1370,2018,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,"1,391","13,031",0,E
1371,2018,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"70,271","939,855",0,E
1372,2018,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,408,"5,790",0,E
1373,2018,IMP,GROUNDFISH COD NSPF DRIED,PORTUGAL,"64,609","654,689",0,E
1374,2018,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"237,421","3,396,677",0,E
1375,2018,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,"49,507","698,617",0,E
1376,2018,IMP,"GROUNDFISH COD,CUSK,HADDOCK,HAKE,POLLOCK SMOKED",ICELAND,"6,250","16,298",0,E
1377,2018,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"1,380","22,497",0,E
1378,2018,IMP,GROUNDFISH OCEAN PERCH NSPF FROZEN,PORTUGAL,"3,360","11,143",0,E
1379,2018,IMP,GROUNDFISH HADDOCK FROZEN,NORWAY,"5,752,034","22,822,228",0,E
1380,2018,IMP,GROUNDFISH HAKE FILLET BLOCKS FROZEN > 4.5KG,PORTUGAL,"2,736","10,155",0,E
1381,2018,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"1,852","27,066",0,E
1382,2018,IMP,GROUNDFISH COD NSPF FILLET FRESH,ICELAND,"25,430","342,436",0,E
1383,2018,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NORWAY,"59,690","552,584",0,E
1384,2018,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,"6,454","37,396",0,E
1385,2018,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,"2,108","19,844",0,E
1386,2018,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,NETHERLANDS,498,"6,844",0,E
1387,2018,IMP,GROUNDFISH COD NSPF FILLET FRESH,ICELAND,634,"8,156",0,E
1388,2018,IMP,GROUNDFISH HADDOCK FILLET FRESH,UNITED KINGDOM,"10,666","153,596",0,E
1389,2018,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,"1,609","10,546",0,E
1390,2018,IMP,GROUNDFISH NSPF FILLET BLOCKS FROZEN > 4.5KG,SPAIN,958,"11,185",0,E
1391,2018,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,907,"13,800",0,E
1392,2018,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,"80,725","753,047",0,E
1393,2018,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"11,041","159,324",0,E
1394,2018,IMP,GROUNDFISH COD NSPF FILLET FROZEN,SPAIN,"5,397","95,272",0,E
1395,2018,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,"9,484","60,077",0,E
1396,2018,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,"2,749","27,450",0,E
1397,2018,IMP,GROUNDFISH COD NSPF FILLET BLOCKS FROZEN > 4.5KG,NORWAY,"5,690","55,765",0,E
1398,2018,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,"62,246","751,979",0,E
1399,2018,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NORWAY,"31,620","364,910",0,E
1400,2018,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,UNITED KINGDOM,454,"5,000",0,E
1401,2018,IMP,GROUNDFISH HADDOCK FILLET BLOCKS FROZEN > 4.5KG,ICELAND,"14,545","96,654",0,E
1402,2018,IMP,GROUNDFISH NSPF MEAT FRESH,NORWAY,"1,169,303","17,034,743",0,E
1403,2018,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,"5,224","47,577",0,E
1404,2018,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,"11,402","113,809",0,E
1405,2018,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"13,659","201,708",0,E
1406,2018,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"54,190","770,581",0,E
1407,2018,IMP,GROUNDFISH HADDOCK FROZEN,ICELAND,"61,045","220,153",0,E
1408,2018,IMP,GROUNDFISH HADDOCK FILLET FRESH,NORWAY,"3,440","49,553",0,E
1409,2018,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,"11,544","139,857",0,E
1410,2018,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"20,416","190,248",0,E
1411,2018,IMP,GROUNDFISH COD NSPF FILLET FRESH,ICELAND,"3,412","41,867",0,E
1412,2018,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"153,767","2,030,837",0,E
1413,2018,IMP,GROUNDFISH NSPF MEAT FROZEN NOT > 6.8KG,ICELAND,"2,731","12,000",720,E
1414,2018,IMP,GROUNDFISH COD NSPF FILLET FRESH,ICELAND,"2,422","28,614",0,E
1415,2018,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,"1,135,037","16,596,515",0,E
1416,2018,IMP,GROUNDFISH NSPF FILLET FROZEN,PORTUGAL,"4,824","15,697",0,E
1417,2018,IMP,GROUNDFISH NSPF FILLET DRIED/SALTED/BRINE,PORTUGAL,"1,502","5,833",0,E
1418,2018,IMP,GROUNDFISH HAKE FILLET BLOCKS FROZEN > 4.5KG,PORTUGAL,480,"2,045",0,E
1419,2018,IMP,GROUNDFISH OCEAN PERCH ATLANTIC MEAT FRESH,ICELAND,170,"2,584",0,E
1420,2018,IMP,GROUNDFISH COD NSPF MEAT FROZEN > 6.8KG,SPAIN,"2,346","31,863",0,E
1421,2018,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"129,535","1,422,986",0,E
1422,2018,IMP,GROUNDFISH COD NSPF FILLET BLOCKS FROZEN > 4.5KG,ICELAND,"420,877","2,754,144",0,E
1423,2018,IMP,GROUNDFISH NSPF FILLET FROZEN,ICELAND,"328,419","1,596,981",0,E
1424,2018,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,"127,944","995,786",0,E
1425,2018,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NORWAY,"1,338,499","17,044,279",0,E
1426,2018,IMP,GROUNDFISH HADDOCK MEAT FRESH,NORWAY,"160,060","2,013,908",0,E
1427,2018,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,"4,304,100","39,603,404",0,E
1428,2018,IMP,GROUNDFISH COD ATLANTIC FROZEN,PORTUGAL,"2,087","14,036",0,E
1429,2018,IMP,GROUNDFISH HAKE FRESH,PORTUGAL,228,"2,164",0,E
1430,2018,IMP,"GROUNDFISH COD,CUSK,HADDOCK,HAKE,POLLOCK SMOKED",UNITED KINGDOM,"2,625","23,920",0,E
1431,2018,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,NORWAY,"55,418","174,525",0,E
1432,2018,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"24,171","311,680",0,E
1433,2018,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,UNITED KINGDOM,"2,000","10,600",0,E
1434,2018,IMP,GROUNDFISH NSPF MEAT FRESH,ICELAND,"86,171","1,076,363",0,E
1435,2018,IMP,GROUNDFISH COD NSPF MEAT FROZEN > 6.8KG,PORTUGAL,"23,359","186,612",0,E
1436,2018,IMP,GROUNDFISH NSPF MEAT FRESH,UNITED KINGDOM,"1,461","10,580",0,E
1437,2018,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"964,179","11,349,324",0,E
1438,2018,IMP,GROUNDFISH HADDOCK MEAT FROZEN > 6.8KG,ICELAND,"2,395","4,712",0,E
1439,2018,IMP,GROUNDFISH OCEAN PERCH NSPF FRESH,ICELAND,"8,626","48,620",0,E
1440,2018,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,UNITED KINGDOM,722,"3,300",0,E
1441,2018,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,NORWAY,"33,080","292,008",0,E
1442,2018,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"43,606","553,246",0,E
1443,2018,IMP,GROUNDFISH HADDOCK MEAT FRESH,ICELAND,"50,965","678,926",0,E
1444,2018,IMP,GROUNDFISH NSPF FRESH,ICELAND,272,"4,560",0,E
1445,2018,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"33,318","436,334",0,E
1446,2018,IMP,GROUNDFISH NSPF FILLET BLOCKS FROZEN > 4.5KG,ICELAND,"11,974","80,517",0,E
1447,2018,IMP,GROUNDFISH HAKE FILLET FROZEN,NORWAY,"1,461","6,440",0,E
1448,2018,IMP,GROUNDFISH COD NSPF DRIED,SPAIN,"9,620","102,864",0,E
1449,2018,IMP,GROUNDFISH NSPF MEAT FRESH,SPAIN,"21,850","254,644",0,E
1450,2018,IMP,GROUNDFISH NSPF MEAT FRESH,ICELAND,307,"4,196",0,E
1451,2018,IMP,GROUNDFISH POLLOCK NSPF FILLET FRESH,ICELAND,476,"4,410",0,E
1452,2018,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,UNITED KINGDOM,"1,007","13,997",0,E
1453,2018,IMP,GROUNDFISH NSPF FILLET FROZEN,PORTUGAL,"3,264","17,418",0,E
1454,2018,IMP,GROUNDFISH NSPF DRIED,PORTUGAL,"11,436","33,826",0,E
1455,2018,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,762,"5,540",0,E
1456,2018,IMP,GROUNDFISH COD NSPF FILLET FRESH,ICELAND,"66,184","769,164",0,E
1457,2018,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"232,701","2,881,952",0,E
1458,2018,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,"2,501","27,613",0,E
1459,2018,IMP,GROUNDFISH COD NSPF FILLET FRESH,ICELAND,"6,589","78,600",0,E
1460,2018,IMP,GROUNDFISH POLLOCK NSPF FILLET FRESH,ICELAND,621,"2,740",0,E
1461,2018,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE,NORWAY,"23,750","224,658",0,E
1462,2018,IMP,"GROUNDFISH COD,CUSK,HADDOCK,HAKE,POLLOCK SMOKED",UNITED KINGDOM,559,"11,612",0,E
1463,2018,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,"521,353","6,785,732",0,E
1464,2018,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,SPAIN,460,"10,118",0,E
1465,2018,IMP,GROUNDFISH POLLOCK ATLANTIC FILLET FROZEN,GERMANY,"2,449","13,500",0,E
1466,2018,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,"23,492","200,808",0,E
1467,2018,IMP,GROUNDFISH HADDOCK MEAT FRESH,ICELAND,"1,699","22,677",0,E
1468,2018,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,"8,128","54,017",0,E
1469,2018,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"263,688","2,749,250",0,E
1470,2018,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"21,406","289,068",0,E
1471,2018,IMP,GROUNDFISH OCEAN PERCH ATLANTIC FILLET FRESH,ICELAND,524,"7,068",0,E
1472,2018,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,"114,415","409,059",0,E
1473,2018,IMP,GROUNDFISH NSPF MEAT FRESH,ICELAND,"3,740","51,684",0,E
1474,2018,IMP,GROUNDFISH COD NSPF FRESH,ICELAND,"1,239","13,051",0,E
1475,2018,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,"10,385","151,990",0,E
1476,2018,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE,PORTUGAL,"1,373","15,263",0,E
1477,2018,IMP,GROUNDFISH NSPF FRESH,ICELAND,"2,186","10,267",0,E
1478,2018,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,NORWAY,"1,857","25,716",0,E
1479,2018,IMP,GROUNDFISH COD NSPF FILLET FRESH,ICELAND,"34,071","456,057",0,E
1480,2018,IMP,GROUNDFISH COD NSPF MINCED FROZEN > 6.8KG,ICELAND,"161,659","340,814",0,E
1481,2018,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"22,416","228,086",0,E
1482,2018,IMP,"GROUNDFISH COD,CUSK,HADDOCK,HAKE,POLLOCK SMOKED",UNITED KINGDOM,171,"3,669",0,E
1483,2018,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,"15,829","164,425",0,E
1484,2018,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,762,"9,912",0,E
1485,2018,IMP,GROUNDFISH COD NSPF FILLET BLOCKS FROZEN > 4.5KG,NORWAY,"77,212","561,612",0,E
1486,2018,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE,FRANCE,563,"5,237",0,E
1487,2018,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,UNITED KINGDOM,"29,035","390,233",0,E
1488,2018,IMP,GROUNDFISH NSPF FILLET DRIED/SALTED/BRINE,NORWAY,"36,540","658,196",0,E
1489,2018,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"164,086","2,133,847",0,E
1490,2018,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE,ICELAND,"8,152","83,425",0,E
1491,2018,IMP,GROUNDFISH HAKE FRESH,SPAIN,45,"2,572",0,E
1492,2018,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,"22,513","156,346",0,E
1493,2018,IMP,GROUNDFISH COD ATLANTIC FROZEN,NORWAY,"192,804","858,431",0,E
1494,2018,IMP,GROUNDFISH COD NSPF MEAT FRESH,ICELAND,"1,172","13,000",0,E
1495,2018,IMP,GROUNDFISH HADDOCK FRESH,NORWAY,713,"3,386",0,E
1496,2018,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,"38,704","586,071",0,E
1497,2018,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,"11,478","164,933",0,E
1498,2018,IMP,GROUNDFISH COD NSPF FRESH,NORWAY,"8,724","49,591",0,E
1499,2018,IMP,GROUNDFISH COD NSPF FRESH,NORWAY,"1,904","13,919",0,E
1500,2018,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NORWAY,"34,655","439,856",0,E
1501,2018,IMP,GROUNDFISH COD NSPF FRESH,ICELAND,"18,383","231,480",0,E
1502,2018,IMP,GROUNDFISH OCEAN PERCH NSPF FROZEN,PORTUGAL,"3,120","11,280",0,E
1503,2018,IMP,GROUNDFISH POLLOCK ATLANTIC FILLET BLOCKS FROZEN > 4.5KG,ICELAND,"54,146","114,939",0,E
1504,2018,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,"588,135","7,946,209",0,E
1505,2018,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,"13,274","108,655",0,E
1506,2018,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,"23,948","172,122",0,E
1507,2018,IMP,GROUNDFISH OCEAN PERCH ATLANTIC FILLET FRESH,ICELAND,"1,094","14,903",0,E
1508,2018,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,"4,950","102,850",0,E
1509,2018,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NORWAY,"52,557","485,763",0,E
1510,2018,IMP,GROUNDFISH NSPF MINCED FROZEN > 6.8KG,ICELAND,"15,566","35,951",0,E
1511,2018,IMP,GROUNDFISH COD NSPF FILLET FROZEN,GERMANY,"36,334","336,420",0,E
1512,2018,IMP,GROUNDFISH COD NSPF FILLET FRESH,ICELAND,"36,028","513,919",0,E
1513,2018,IMP,GROUNDFISH HADDOCK FILLET FRESH,UNITED KINGDOM,454,"3,900",0,E
1514,2018,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,NORWAY,"1,792","14,399",0,E
